                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    320,                 2.1492,                 1.8914,                  2.137,                 0.1602,                0.66667,                0.18656,                0.02491,                 2.9662,                 3.5084,                 3.3358,             0.00061134,             0.00061134,             0.00061134
                    321,                 2.6574,                 2.6588,                 2.9069,                 0.1602,                0.66667,                0.18656,                0.02491,                 2.9662,                 3.5084,                 3.3358,             0.00060976,             0.00060976,             0.00060976
                    322,                 2.3674,                 2.1862,                 2.5249,                 0.1602,                0.66667,                0.18656,                0.02491,                 2.9662,                 3.5084,                 3.3358,             0.00060819,             0.00060819,             0.00060819
                    323,                 2.4305,                 1.9133,                 2.3169,                 0.1602,                0.66667,                0.18656,                0.02491,                 2.9662,                 3.5084,                 3.3358,             0.00060662,             0.00060662,             0.00060662
                    324,                 2.8439,                  2.992,                 2.5499,                0.12408,                0.33333,                0.14125,                0.04332,                 2.5169,                 3.6685,                 3.1915,             0.00060505,             0.00060505,             0.00060505
                    325,                 2.8497,                 1.9842,                 2.7149,                0.12408,                0.33333,                0.14125,                0.04332,                 2.5169,                 3.6685,                 3.1915,             0.00060348,             0.00060348,             0.00060348
                    326,                 3.3517,                 2.7752,                 3.0971,                0.12408,                0.33333,                0.14125,                0.04332,                 2.5169,                 3.6685,                 3.1915,             0.00060191,             0.00060191,             0.00060191
                    327,                 2.7839,                 1.7744,                 2.5535,                0.12408,                0.33333,                0.14125,                0.04332,                 2.5169,                 3.6685,                 3.1915,             0.00060034,             0.00060034,             0.00060034
                    328,                  2.512,                 2.0855,                 2.6008,                0.18982,                0.33333,                0.21194,                0.07398,                 2.2653,                 3.3912,                 2.9968,             0.00059877,             0.00059877,             0.00059877
                    329,                 2.3014,                  2.219,                 2.4233,                0.18982,                0.33333,                0.21194,                0.07398,                 2.2653,                 3.3912,                 2.9968,             0.00059719,             0.00059719,             0.00059719
                    330,                 1.8945,                 1.8725,                 2.1099,                0.18982,                0.33333,                0.21194,                0.07398,                 2.2653,                 3.3912,                 2.9968,             0.00059562,             0.00059562,             0.00059562
                    331,                 2.0151,                 1.9778,                 2.2038,                0.18982,                0.33333,                0.21194,                0.07398,                 2.2653,                 3.3912,                 2.9968,             0.00059405,             0.00059405,             0.00059405
                    332,                  3.308,                 4.0629,                 3.1473,                0.36806,                0.33333,                0.30893,                0.14561,                 2.1046,                 2.8851,                 2.7703,             0.00059248,             0.00059248,             0.00059248
                    333,                 2.5386,                 2.1057,                 2.6484,                0.36806,                0.33333,                0.30893,                0.14561,                 2.1046,                 2.8851,                 2.7703,             0.00059091,             0.00059091,             0.00059091
                    334,                  2.124,                 2.8945,                 2.4916,                0.36806,                0.33333,                0.30893,                0.14561,                 2.1046,                 2.8851,                 2.7703,             0.00058934,             0.00058934,             0.00058934
                    335,                 2.7427,                 2.1932,                 2.5256,                0.36806,                0.33333,                0.30893,                0.14561,                 2.1046,                 2.8851,                 2.7703,             0.00058777,             0.00058777,             0.00058777
                    336,                 1.8907,                 2.2977,                 2.3428,                 0.3478,                0.66667,                0.42325,                0.25695,                 1.8112,                 2.5135,                 2.5569,              0.0005862,              0.0005862,              0.0005862
                    337,                 2.6276,                 2.0909,                 2.2665,                 0.3478,                0.66667,                0.42325,                0.25695,                 1.8112,                 2.5135,                 2.5569,             0.00058462,             0.00058462,             0.00058462
                    338,                 2.1035,                 2.9757,                  2.598,                 0.3478,                0.66667,                0.42325,                0.25695,                 1.8112,                 2.5135,                 2.5569,             0.00058305,             0.00058305,             0.00058305
                    339,                 2.5557,                 1.9431,                  2.518,                 0.3478,                0.66667,                0.42325,                0.25695,                 1.8112,                 2.5135,                 2.5569,             0.00058148,             0.00058148,             0.00058148
                    340,                  1.742,                  2.264,                 2.3257,                0.57664,                0.92212,                  0.753,                0.49113,                 1.5026,                  2.143,                  2.407,             0.00057991,             0.00057991,             0.00057991
                    341,                 2.5734,                 1.8419,                 2.4529,                0.57664,                0.92212,                  0.753,                0.49113,                 1.5026,                  2.143,                  2.407,             0.00057834,             0.00057834,             0.00057834
                    342,                  2.645,                 2.0866,                 2.6517,                0.57664,                0.92212,                  0.753,                0.49113,                 1.5026,                  2.143,                  2.407,             0.00057677,             0.00057677,             0.00057677
                    343,                 3.0757,                 2.3293,                 2.2093,                0.57664,                0.92212,                  0.753,                0.49113,                 1.5026,                  2.143,                  2.407,              0.0005752,              0.0005752,              0.0005752
                    344,                  2.234,                 1.9644,                 2.5403,                 0.7341,                0.93641,                 0.9125,                0.63134,                 1.4479,                 1.9437,                  2.327,             0.00057363,             0.00057363,             0.00057363
                    345,                 1.9185,                 2.6785,                 2.3706,                 0.7341,                0.93641,                 0.9125,                0.63134,                 1.4479,                 1.9437,                  2.327,             0.00057205,             0.00057205,             0.00057205
                    346,                 2.8609,                 1.9889,                 2.5551,                 0.7341,                0.93641,                 0.9125,                0.63134,                 1.4479,                 1.9437,                  2.327,             0.00057048,             0.00057048,             0.00057048
                    347,                 2.4424,                 2.1289,                 2.4531,                 0.7341,                0.93641,                 0.9125,                0.63134,                 1.4479,                 1.9437,                  2.327,             0.00056891,             0.00056891,             0.00056891
                    348,                 2.6564,                 1.9671,                 2.6457,                0.73521,                      1,                 0.9125,                0.60679,                 1.4357,                 2.1211,                  2.283,             0.00056734,             0.00056734,             0.00056734
                    349,                 2.7855,                 1.6804,                 2.5576,                0.73521,                      1,                 0.9125,                0.60679,                 1.4357,                 2.1211,                  2.283,             0.00056577,             0.00056577,             0.00056577
                    350,                 3.0792,                 2.2675,                 2.4306,                0.73521,                      1,                 0.9125,                0.60679,                 1.4357,                 2.1211,                  2.283,              0.0005642,              0.0005642,              0.0005642
                    351,                 3.1575,                 2.1207,                 2.2872,                0.73521,                      1,                 0.9125,                0.60679,                 1.4357,                 2.1211,                  2.283,             0.00056263,             0.00056263,             0.00056263
                    352,                 2.8735,                 2.1826,                 2.4585,                0.66227,                      1,                 0.9125,                 0.6127,                 1.4113,                 2.5259,                 2.2683,             0.00056105,             0.00056105,             0.00056105
                    353,                 2.4372,                 2.0885,                 2.3682,                0.66227,                      1,                 0.9125,                 0.6127,                 1.4113,                 2.5259,                 2.2683,             0.00055948,             0.00055948,             0.00055948
                    354,                  2.431,                 1.8768,                 2.3557,                0.66227,                      1,                 0.9125,                 0.6127,                 1.4113,                 2.5259,                 2.2683,             0.00055791,             0.00055791,             0.00055791
                    355,                 2.6018,                 1.9951,                 2.0932,                0.66227,                      1,                 0.9125,                 0.6127,                 1.4113,                 2.5259,                 2.2683,             0.00055634,             0.00055634,             0.00055634
                    356,                 1.8271,                 1.7133,                  2.367,                 0.9726,                      1,                  0.995,                0.65432,                 1.4302,                 2.9686,                 2.2783,             0.00055477,             0.00055477,             0.00055477
                    357,                 1.7084,                  2.741,                 2.2938,                 0.9726,                      1,                  0.995,                0.65432,                 1.4302,                 2.9686,                 2.2783,              0.0005532,              0.0005532,              0.0005532
                    358,                  1.648,                 2.0017,                 2.3866,                 0.9726,                      1,                  0.995,                0.65432,                 1.4302,                 2.9686,                 2.2783,             0.00055163,             0.00055163,             0.00055163
                    359,                 2.1142,                 1.8294,                 2.4485,                 0.9726,                      1,                  0.995,                0.65432,                 1.4302,                 2.9686,                 2.2783,             0.00055006,             0.00055006,             0.00055006
                    360,                  2.393,                 2.0657,                 2.3858,                      1,                0.99806,                  0.995,                0.64791,                 1.5554,                 2.7637,                  2.331,             0.00054848,             0.00054848,             0.00054848
                    361,                 2.5014,                 2.0324,                 2.6299,                      1,                0.99806,                  0.995,                0.64791,                 1.5554,                 2.7637,                  2.331,             0.00054691,             0.00054691,             0.00054691
                    362,                 2.2668,                 2.4607,                 2.6021,                      1,                0.99806,                  0.995,                0.64791,                 1.5554,                 2.7637,                  2.331,             0.00054534,             0.00054534,             0.00054534
                    363,                  2.348,                 1.8797,                 2.3753,                      1,                0.99806,                  0.995,                0.64791,                 1.5554,                 2.7637,                  2.331,             0.00054377,             0.00054377,             0.00054377
                    364,                 2.1345,                 1.6186,                 2.1951,                0.96991,                      1,                  0.995,                 0.5822,                 1.8874,                 2.8546,                  2.501,              0.0005422,              0.0005422,              0.0005422
                    365,                 2.3131,                 1.6623,                 2.1398,                0.96991,                      1,                  0.995,                 0.5822,                 1.8874,                 2.8546,                  2.501,             0.00054063,             0.00054063,             0.00054063
                    366,                 2.3031,                 1.8604,                 2.3621,                0.96991,                      1,                  0.995,                 0.5822,                 1.8874,                 2.8546,                  2.501,             0.00053906,             0.00053906,             0.00053906
                    367,                 1.4869,                 2.5605,                 2.1561,                0.96991,                      1,                  0.995,                 0.5822,                 1.8874,                 2.8546,                  2.501,             0.00053749,             0.00053749,             0.00053749
                    368,                 2.1702,                 1.9899,                 2.3688,                0.94937,                      1,                  0.995,                0.48265,                 2.2109,                 3.0396,                 2.6454,             0.00053591,             0.00053591,             0.00053591
                    369,                 2.4878,                 2.0841,                 2.4725,                0.94937,                      1,                  0.995,                0.48265,                 2.2109,                 3.0396,                 2.6454,             0.00053434,             0.00053434,             0.00053434
                    370,                  2.011,                  1.834,                 2.0013,                0.94937,                      1,                  0.995,                0.48265,                 2.2109,                 3.0396,                 2.6454,             0.00053277,             0.00053277,             0.00053277
                    371,                  1.924,                  1.857,                 2.2703,                0.94937,                      1,                  0.995,                0.48265,                 2.2109,                 3.0396,                 2.6454,              0.0005312,              0.0005312,              0.0005312
                    372,                 1.7308,                 1.7479,                 2.1566,                0.99495,                      1,                  0.995,                0.42762,                 2.3297,                 2.6294,                  2.673,             0.00052963,             0.00052963,             0.00052963
                    373,                 1.7418,                  2.194,                 2.6341,                0.99495,                      1,                  0.995,                0.42762,                 2.3297,                 2.6294,                  2.673,             0.00052806,             0.00052806,             0.00052806
                    374,                 2.8152,                 2.4655,                  2.818,                0.99495,                      1,                  0.995,                0.42762,                 2.3297,                 2.6294,                  2.673,             0.00052649,             0.00052649,             0.00052649
                    375,                 2.0794,                 1.9526,                 2.3232,                0.99495,                      1,                  0.995,                0.42762,                 2.3297,                 2.6294,                  2.673,             0.00052492,             0.00052492,             0.00052492
                    376,                 2.6671,                 1.8574,                 2.5191,                      1,                0.95071,                  0.995,                0.42764,                  2.411,                 2.3053,                    2.7,             0.00052334,             0.00052334,             0.00052334
                    377,                 1.9877,                 1.9304,                 2.0264,                      1,                0.95071,                  0.995,                0.42764,                  2.411,                 2.3053,                    2.7,             0.00052177,             0.00052177,             0.00052177
                    378,                 3.2989,                  2.663,                 2.9985,                      1,                0.95071,                  0.995,                0.42764,                  2.411,                 2.3053,                    2.7,              0.0005202,              0.0005202,              0.0005202
                    379,                 2.4934,                 2.0323,                  2.441,                      1,                0.95071,                  0.995,                0.42764,                  2.411,                 2.3053,                    2.7,             0.00051863,             0.00051863,             0.00051863
                    380,                 2.4341,                 2.8184,                 2.7474,                      1,                0.94255,                  0.995,                0.42764,                 2.2086,                 2.1937,                 2.6239,             0.00051706,             0.00051706,             0.00051706
                    381,                 1.7432,                 1.8225,                 2.0927,                      1,                0.94255,                  0.995,                0.42764,                 2.2086,                 2.1937,                 2.6239,             0.00051549,             0.00051549,             0.00051549
                    382,                 2.2117,                 2.1707,                 2.5981,                      1,                0.94255,                  0.995,                0.42764,                 2.2086,                 2.1937,                 2.6239,             0.00051392,             0.00051392,             0.00051392
                    383,                 2.4455,                 1.8188,                 2.4247,                      1,                0.94255,                  0.995,                0.42764,                 2.2086,                 2.1937,                 2.6239,             0.00051235,             0.00051235,             0.00051235
                    384,                 2.1172,                 2.1441,                 2.2956,                      1,                0.94609,                  0.995,                0.44464,                 2.0676,                 2.1446,                 2.5907,             0.00051077,             0.00051077,             0.00051077
                    385,                 2.5368,                 2.2153,                 2.5502,                      1,                0.94609,                  0.995,                0.44464,                 2.0676,                 2.1446,                 2.5907,              0.0005092,              0.0005092,              0.0005092
                    386,                 2.0696,                 2.3871,                  2.471,                      1,                0.94609,                  0.995,                0.44464,                 2.0676,                 2.1446,                 2.5907,             0.00050763,             0.00050763,             0.00050763
                    387,                 1.8284,                 2.0755,                 1.9885,                      1,                0.94609,                  0.995,                0.44464,                 2.0676,                 2.1446,                 2.5907,             0.00050606,             0.00050606,             0.00050606
                    388,                 1.7941,                 2.6278,                 2.4598,                0.98675,                      1,                  0.995,                0.52734,                 1.9599,                  2.059,                 2.5532,             0.00050449,             0.00050449,             0.00050449
                    389,                 2.2164,                 2.0713,                 2.3378,                0.98675,                      1,                  0.995,                0.52734,                 1.9599,                  2.059,                 2.5532,             0.00050292,             0.00050292,             0.00050292
                    390,                 2.0078,                 1.6989,                 2.1395,                0.98675,                      1,                  0.995,                0.52734,                 1.9599,                  2.059,                 2.5532,             0.00050135,             0.00050135,             0.00050135
                    391,                 1.5168,                 1.7032,                 2.1117,                0.98675,                      1,                  0.995,                0.52734,                 1.9599,                  2.059,                 2.5532,             0.00049978,             0.00049978,             0.00049978
                    392,                 1.6696,                 1.9241,                 2.3184,                0.93083,                      1,                  0.995,                0.60941,                 1.6958,                 2.0444,                 2.4924,              0.0004982,              0.0004982,              0.0004982
                    393,                 1.8695,                 1.6485,                 2.4379,                0.93083,                      1,                  0.995,                0.60941,                 1.6958,                 2.0444,                 2.4924,             0.00049663,             0.00049663,             0.00049663
                    394,                 2.0963,                 2.4764,                 2.2484,                0.93083,                      1,                  0.995,                0.60941,                 1.6958,                 2.0444,                 2.4924,             0.00049506,             0.00049506,             0.00049506
                    395,                 1.5078,                 1.6752,                 2.1802,                0.93083,                      1,                  0.995,                0.60941,                 1.6958,                 2.0444,                 2.4924,             0.00049349,             0.00049349,             0.00049349
                    396,                 2.1424,                 1.9668,                 2.7923,                      1,                0.93988,                  0.995,                0.65299,                 1.5146,                 2.1377,                 2.4282,             0.00049192,             0.00049192,             0.00049192
                    397,                 1.8054,                 1.6363,                 2.1465,                      1,                0.93988,                  0.995,                0.65299,                 1.5146,                 2.1377,                 2.4282,             0.00049035,             0.00049035,             0.00049035
                    398,                 1.7426,                 1.5585,                 2.0905,                      1,                0.93988,                  0.995,                0.65299,                 1.5146,                 2.1377,                 2.4282,             0.00048878,             0.00048878,             0.00048878
                    399,                 2.2203,                 1.6204,                 2.4235,                      1,                0.93988,                  0.995,                0.65299,                 1.5146,                 2.1377,                 2.4282,             0.00048721,             0.00048721,             0.00048721
                    400,                 2.0467,                 1.9719,                 2.6053,                      1,                0.89711,                  0.995,                 0.6965,                 1.3833,                 2.1468,                 2.3899,             0.00048563,             0.00048563,             0.00048563
                    401,                 1.6146,                 2.1597,                  2.407,                      1,                0.89711,                  0.995,                 0.6965,                 1.3833,                 2.1468,                 2.3899,             0.00048406,             0.00048406,             0.00048406
                    402,                 2.1359,                 1.7552,                 2.4798,                      1,                0.89711,                  0.995,                 0.6965,                 1.3833,                 2.1468,                 2.3899,             0.00048249,             0.00048249,             0.00048249
                    403,                 2.2628,                 1.9305,                 2.4707,                      1,                0.89711,                  0.995,                 0.6965,                 1.3833,                 2.1468,                 2.3899,             0.00048092,             0.00048092,             0.00048092
                    404,                 1.9458,                 1.6523,                 2.0875,                0.90544,                0.66667,                   0.83,                0.61479,                 1.4067,                 2.3738,                 2.3543,             0.00047935,             0.00047935,             0.00047935
                    405,                 1.9355,                  1.657,                 2.4869,                0.90544,                0.66667,                   0.83,                0.61479,                 1.4067,                 2.3738,                 2.3543,             0.00047778,             0.00047778,             0.00047778
                    406,                 1.4736,                 1.9979,                 2.2745,                0.90544,                0.66667,                   0.83,                0.61479,                 1.4067,                 2.3738,                 2.3543,             0.00047621,             0.00047621,             0.00047621
                    407,                  2.216,                 2.1379,                 2.3878,                0.90544,                0.66667,                   0.83,                0.61479,                 1.4067,                 2.3738,                 2.3543,             0.00047464,             0.00047464,             0.00047464
                    408,                 2.3908,                 2.5395,                 2.4367,                0.72619,                0.90476,                 0.9125,                0.58129,                 1.4853,                 2.3964,                 2.3399,             0.00047306,             0.00047306,             0.00047306
                    409,                 2.0849,                 3.0791,                 2.9021,                0.72619,                0.90476,                 0.9125,                0.58129,                 1.4853,                 2.3964,                 2.3399,             0.00047149,             0.00047149,             0.00047149
                    410,                 2.2612,                 2.1158,                 2.4542,                0.72619,                0.90476,                 0.9125,                0.58129,                 1.4853,                 2.3964,                 2.3399,             0.00046992,             0.00046992,             0.00046992
                    411,                 1.7006,                 2.1283,                 2.2914,                0.72619,                0.90476,                 0.9125,                0.58129,                 1.4853,                 2.3964,                 2.3399,             0.00046835,             0.00046835,             0.00046835
                    412,                 2.6601,                 2.4898,                 2.3956,                 0.7291,                      1,                 0.9125,                0.58126,                  1.523,                 2.3588,                 2.3546,             0.00046678,             0.00046678,             0.00046678
                    413,                  1.761,                 1.8008,                 2.0816,                 0.7291,                      1,                 0.9125,                0.58126,                  1.523,                 2.3588,                 2.3546,             0.00046521,             0.00046521,             0.00046521
                    414,                 1.5571,                  1.953,                 2.1935,                 0.7291,                      1,                 0.9125,                0.58126,                  1.523,                 2.3588,                 2.3546,             0.00046364,             0.00046364,             0.00046364
                    415,                 2.9364,                 2.4044,                 2.4074,                 0.7291,                      1,                 0.9125,                0.58126,                  1.523,                 2.3588,                 2.3546,             0.00046206,             0.00046206,             0.00046206
                    416,                 2.3372,                 2.3344,                  2.611,                0.96773,                      1,                  0.995,                0.59437,                 1.5697,                  1.929,                 2.3567,             0.00046049,             0.00046049,             0.00046049
                    417,                 1.9654,                 1.6263,                 2.5045,                0.96773,                      1,                  0.995,                0.59437,                 1.5697,                  1.929,                 2.3567,             0.00045892,             0.00045892,             0.00045892
                    418,                 1.7093,                 1.8812,                 2.2293,                0.96773,                      1,                  0.995,                0.59437,                 1.5697,                  1.929,                 2.3567,             0.00045735,             0.00045735,             0.00045735
                    419,                 1.8837,                 1.5769,                  2.497,                0.96773,                      1,                  0.995,                0.59437,                 1.5697,                  1.929,                 2.3567,             0.00045578,             0.00045578,             0.00045578
                    420,                 2.0117,                 1.8668,                 2.2112,                 0.9559,                      1,                  0.995,                0.60544,                 1.5711,                 1.6914,                 2.3462,             0.00045421,             0.00045421,             0.00045421
                    421,                 1.7817,                 1.6637,                  2.381,                 0.9559,                      1,                  0.995,                0.60544,                 1.5711,                 1.6914,                 2.3462,             0.00045264,             0.00045264,             0.00045264
                    422,                 2.1167,                 1.7566,                 2.4594,                 0.9559,                      1,                  0.995,                0.60544,                 1.5711,                 1.6914,                 2.3462,             0.00045107,             0.00045107,             0.00045107
                    423,                 2.2452,                 2.0643,                  2.818,                 0.9559,                      1,                  0.995,                0.60544,                 1.5711,                 1.6914,                 2.3462,             0.00044949,             0.00044949,             0.00044949
                    424,                 1.6187,                 1.7026,                 2.1022,                0.98681,                      1,                  0.995,                0.60444,                 1.5535,                 1.7529,                 2.3243,             0.00044792,             0.00044792,             0.00044792
                    425,                 2.0104,                 1.5549,                 2.3098,                0.98681,                      1,                  0.995,                0.60444,                 1.5535,                 1.7529,                 2.3243,             0.00044635,             0.00044635,             0.00044635
                    426,                 1.7798,                 1.9245,                 1.9956,                0.98681,                      1,                  0.995,                0.60444,                 1.5535,                 1.7529,                 2.3243,             0.00044478,             0.00044478,             0.00044478
                    427,                 1.9064,                 1.6969,                 2.0573,                0.98681,                      1,                  0.995,                0.60444,                 1.5535,                 1.7529,                 2.3243,             0.00044321,             0.00044321,             0.00044321
                    428,                 1.7873,                 1.7503,                 2.4585,                      1,                0.97584,                  0.995,                0.63608,                  1.567,                 1.8374,                 2.3178,             0.00044164,             0.00044164,             0.00044164
                    429,                 2.1461,                 1.9375,                 2.6065,                      1,                0.97584,                  0.995,                0.63608,                  1.567,                 1.8374,                 2.3178,             0.00044007,             0.00044007,             0.00044007
                    430,                 1.6449,                 1.7092,                 2.4622,                      1,                0.97584,                  0.995,                0.63608,                  1.567,                 1.8374,                 2.3178,              0.0004385,              0.0004385,              0.0004385
                    431,                 2.0363,                 1.7105,                 2.4908,                      1,                0.97584,                  0.995,                0.63608,                  1.567,                 1.8374,                 2.3178,             0.00043692,             0.00043692,             0.00043692
                    432,                  2.133,                 2.0359,                  2.357,                      1,                0.97406,                  0.995,                0.63561,                 1.5526,                  1.874,                 2.3208,             0.00043535,             0.00043535,             0.00043535
                    433,                 1.8262,                 1.8459,                 2.4232,                      1,                0.97406,                  0.995,                0.63561,                 1.5526,                  1.874,                 2.3208,             0.00043378,             0.00043378,             0.00043378
                    434,                 1.7766,                 2.2875,                 2.2256,                      1,                0.97406,                  0.995,                0.63561,                 1.5526,                  1.874,                 2.3208,             0.00043221,             0.00043221,             0.00043221
                    435,                 2.3169,                 1.9562,                 2.5958,                      1,                0.97406,                  0.995,                0.63561,                 1.5526,                  1.874,                 2.3208,             0.00043064,             0.00043064,             0.00043064
                    436,                 1.7592,                 1.8456,                 2.3738,                0.99573,                      1,                  0.995,                0.65322,                 1.5351,                 1.8071,                 2.3021,             0.00042907,             0.00042907,             0.00042907
                    437,                  2.481,                 1.7371,                 2.3855,                0.99573,                      1,                  0.995,                0.65322,                 1.5351,                 1.8071,                 2.3021,              0.0004275,              0.0004275,              0.0004275
                    438,                 1.7763,                 2.0363,                 2.2973,                0.99573,                      1,                  0.995,                0.65322,                 1.5351,                 1.8071,                 2.3021,             0.00042593,             0.00042593,             0.00042593
                    439,                 1.5607,                 1.4833,                 2.0447,                0.99573,                      1,                  0.995,                0.65322,                 1.5351,                 1.8071,                 2.3021,             0.00042435,             0.00042435,             0.00042435
                    440,                 1.9883,                 2.2139,                 2.3616,                0.97908,                      1,                  0.995,                0.65416,                 1.4675,                 1.7738,                 2.2716,             0.00042278,             0.00042278,             0.00042278
                    441,                 1.9751,                 1.9919,                 2.2421,                0.97908,                      1,                  0.995,                0.65416,                 1.4675,                 1.7738,                 2.2716,             0.00042121,             0.00042121,             0.00042121
                    442,                  1.565,                 2.1392,                 2.1362,                0.97908,                      1,                  0.995,                0.65416,                 1.4675,                 1.7738,                 2.2716,             0.00041964,             0.00041964,             0.00041964
                    443,                 1.7874,                 1.5147,                 2.3405,                0.97908,                      1,                  0.995,                0.65416,                 1.4675,                 1.7738,                 2.2716,             0.00041807,             0.00041807,             0.00041807
                    444,                 1.5701,                 1.6147,                 2.2753,                0.95081,                      1,                  0.995,                0.74777,                 1.3781,                 1.8521,                 2.2449,              0.0004165,              0.0004165,              0.0004165
                    445,                 2.5503,                  1.634,                 2.0494,                0.95081,                      1,                  0.995,                0.74777,                 1.3781,                 1.8521,                 2.2449,             0.00041493,             0.00041493,             0.00041493
                    446,                 2.1781,                 2.4957,                 2.2989,                0.95081,                      1,                  0.995,                0.74777,                 1.3781,                 1.8521,                 2.2449,             0.00041336,             0.00041336,             0.00041336
                    447,                 2.3251,                 2.2077,                 2.0221,                0.95081,                      1,                  0.995,                0.74777,                 1.3781,                 1.8521,                 2.2449,             0.00041178,             0.00041178,             0.00041178
                    448,                 1.7042,                 1.7991,                 2.0641,                0.96146,                      1,                  0.995,                0.71948,                 1.3191,                 1.9794,                 2.2075,             0.00041021,             0.00041021,             0.00041021
                    449,                  1.647,                 1.4218,                 1.9778,                0.96146,                      1,                  0.995,                0.71948,                 1.3191,                 1.9794,                 2.2075,             0.00040864,             0.00040864,             0.00040864
                    450,                 1.9385,                 1.6174,                 2.4451,                0.96146,                      1,                  0.995,                0.71948,                 1.3191,                 1.9794,                 2.2075,             0.00040707,             0.00040707,             0.00040707
                    451,                 1.6942,                 1.4842,                 1.8062,                0.96146,                      1,                  0.995,                0.71948,                 1.3191,                 1.9794,                 2.2075,              0.0004055,              0.0004055,              0.0004055
                    452,                 2.5597,                 1.6365,                 2.5779,                0.98436,                      1,                  0.995,                0.71944,                  1.309,                 2.0071,                 2.1935,             0.00040393,             0.00040393,             0.00040393
                    453,                 1.8119,                 1.5674,                 2.1833,                0.98436,                      1,                  0.995,                0.71944,                  1.309,                 2.0071,                 2.1935,             0.00040236,             0.00040236,             0.00040236
